day,yw,RM_weekly,rf_weekly,RM_RF_weekly,SMB_ew,HML_ew,MOM_ew,SMB_vw,HML_vw,MOM_vw
19feb1987,1987w8,.034963265,.0021194443,.032843821,-.006663986,-.013081041,-.0057124412,-.016367123,.0026315991,.0035509302
26feb1987,1987w9,.039051116,.0021388889,.036912225,-.0082398904,.01724717,.011790903,.00079129235,.028384486,.0091289934
05mar1987,1987w10,.0098165702,.0022263888,.0075901812,.0023615598,-.0021197414,-.0082401615,.0078145517,-.0074087186,.00076702447
12mar1987,1987w11,.017975781,.0021875,.015788281,-.013398947,-.0022122841,.011019887,-.0031214245,-.0064794542,.019071739
19mar1987,1987w12,.018476885,.0022555557,.01622133,-.019716106,.001071119,-.008900567,-.015152455,-.00019630045,.0041226186
26mar1987,1987w13,-.019148959,.0023333333,-.021482293,.020444181,-.012768141,-.022785397,.020152899,-.012187695,-.0027042765
02apr1987,1987w14,.037177444,.0019930555,.035184387,-.014325032,.040776812,-.0041371188,-.010447439,.042377092,-.021355661
09apr1987,1987w15,.0044766529,.0019152778,.002561375,-.012002922,-.0023193765,.005400335,-.013144588,-.0069766291,.012535278
16apr1987,1987w16,.023017554,.0018277777,.021189775,-.017506173,.0035781311,-.036607575,-.015879478,.0046672793,-.022171324
23apr1987,1987w17,.019711554,.0017305554,.017980998,-.018086484,.0088194506,-.0064426353,-.014963122,.0053126416,-.0080272546
30apr1987,1987w18,.017963409,.001753889,.01620952,-.0056410707,.014580416,.008554115,.0017680378,.015385297,.0044645546
07may1987,1987w19,-.040358655,.0017597222,-.042118378,.02725802,-.0045698034,.0024602311,.036026191,-.013823268,.0024227595
14may1987,1987w20,-.039462853,.0017927778,-.041255631,.006776595,.013752404,.01884846,.018342307,.0021126657,.025620647
21may1987,1987w21,.04213402,.0017986111,.040335409,.0015794691,.0071144067,-.011572653,-.0090760859,.0087607037,-.005803776
28may1987,1987w22,-.0096116289,.0017733333,-.011384962,.0080362484,-.00059134269,.00801118,.010947444,.002167034,.0090174964
04jun1987,1987w23,.019523993,.0017344444,.017789548,-.008310142,.0050176457,.0016003035,-.0082610501,.0060663149,.0006967159
11jun1987,1987w24,.017022315,.0017208334,.015301482,-.0087758685,-.0039680158,.014039261,-.0088005411,-.0046002558,.014362802
18jun1987,1987w25,-.001121166,.0016255555,-.0027467215,.0053329719,.011344136,.0066982964,.0076361233,.0092175845,.0028779577
25jun1987,1987w26,-.0081576202,.0015847222,-.0097423419,.0073626009,.00032250257,.0049322168,.014009602,.0024701294,.0052352198
02jul1987,1987w27,.029867636,.0016469446,.028220691,-.010734051,.0012438414,-.012766271,-.0084622493,.0050276136,-.018816732
09jul1987,1987w28,.030600632,.0016625001,.028938131,-.0083257146,-.0072672325,.015855661,-.0055956468,-.0085370764,.0094984677
16jul1987,1987w29,-.010300348,.001645,-.011945347,.01917625,-.014057212,.011982301,.023926822,-.019319765,.015882334
23jul1987,1987w30,.032021008,.0017305554,.030290453,-.0057201455,.018843018,-.020100437,-.0058634528,.021746809,-.022576269
30jul1987,1987w31,.014111024,.0017111112,.012399913,-.0077097234,.017565858,-.012912068,.0029067139,.0086059067,-.00081428257
06aug1987,1987w32,.018896017,.0017305554,.017165462,-.000075824522,.018396134,-.0039557982,.00036350792,.018248836,-.011369508
13aug1987,1987w33,.014080568,.0017694446,.012311123,-.00025608251,.0046055987,.011822768,.0004444771,-.00020078104,.01297335
20aug1987,1987w34,.0023927488,.0017500001,.00064274878,.0040577222,.0066227661,.0014132498,.010246226,.0073873601,.0080723399
27aug1987,1987w35,-.0076846625,.0017694446,-.0094541069,.0023493525,-.0016971151,.0065419022,-.0020946322,.0042725899,.0016934623
03sep1987,1987w36,.030198701,.0017500001,.028448701,-.0034003451,.015882259,.029638611,-.0085198339,.014204782,.023199406
10sep1987,1987w37,.013567355,.0017169444,.011850411,.02174101,.016392136,-.013897322,.012622335,.0097864792,-.0025015511
17sep1987,1987w38,.0024150866,.0017013889,.00071369775,-.0040118545,.0098940674,-.0048004109,.0042653396,.010203943,-.0027030148
24sep1987,1987w39,.0057412344,.0016916667,.0040495675,-.0007758108,-.00092184037,.013698624,.002970956,.0030468502,.010209407
01oct1987,1987w40,.042167857,.0017013889,.040466469,-.024222862,-.0077031804,.012971913,-.018851746,-.0074567962,.01383961
08oct1987,1987w41,-.0016302044,.0017500001,-.0033802046,-.0089915702,-.00046635838,.016954564,-.0065613063,-.0013819925,.029112983
15oct1987,1987w42,-.10578524,.0017733333,-.10755858,.0061225072,-.01002131,.019726969,.0044122487,-.020851903,.028840661
22oct1987,1987w43,-.13624951,.0017986111,-.13804813,.053739037,-.002067592,-.010409648,.048736811,-.016858816,-.0097352043
29oct1987,1987w44,-.089108281,.0018180556,-.090926334,-.0046217814,-.0045295451,-.011826232,-.0078164488,-.013924612,-.0021585934
05nov1987,1987w45,-.12609372,.0017888888,-.1278826,-.034624364,.018803604,-.026352517,-.042508576,.022234958,-.020428225
12nov1987,1987w46,.14738142,.0017791666,.14560226,.0093681589,-.0034675971,.010964938,.038445231,.0051656589,-.010796692
19nov1987,1987w47,-.0014813615,.0017597222,-.0032410836,.0011450013,-.0061067981,.02183307,-.0018918264,-.0063925451,.0083805807
26nov1987,1987w48,-.083554514,.0017111112,-.085265622,.018244989,-.013833294,-.0062460415,.041435923,-.013510032,.010459296
03dec1987,1987w49,.025154926,.0017402777,.023414649,-.0029523468,-.0042723282,.010721174,-.0064011575,.0030451263,.011661197
10dec1987,1987w50,-.0003577641,.0017266667,-.0020844308,-.010369527,.0039106132,.0039096032,-.0012816066,-.0067048199,.017325945
17dec1987,1987w51,.040923115,.0017402777,.039182838,-.011863819,-.01324407,.032409441,-.01619406,-.013014434,.01081725
24dec1987,1987w52,-.020688592,.0019777778,-.022666369,.0042448035,-.0035484622,-.013973343,.013936491,-.01224319,-.0037808411
01jan1988,1988w1,.045762159,.0017500001,.044012159,-.0166304,.049295336,-.040143844,-.02754348,.052467387,-.043980978
08jan1988,1988w2,-.034509905,.0017169444,-.03622685,.019811826,-.0090798466,-.001232978,.023524098,-.008991221,.022289809
15jan1988,1988w3,.042026378,.0017694446,.040256932,-.013339183,.012453579,-.025459651,-.02321741,.013210867,-.019535908
22jan1988,1988w4,.04703987,.0017694446,.045270424,-.0059074466,.022550553,-.001062341,-.0055037034,.011270817,-.0081561515
29jan1988,1988w5,.023957888,.0017597222,.022198165,-.024966899,-.053229541,.037763059,-.020981299,-.02480074,.041997973
05feb1988,1988w6,.018632008,.0017519445,.016880063,.024519358,.0073000337,-.023575615,.021469098,.0088505875,-.038231783
12feb1988,1988w7,.0092825759,.001746111,.0075364648,-.00086678256,.0017762259,-.0085412189,-.0036403576,.0070817438,-.0087483916
19feb1988,1988w8,-.016870238,.0017480556,-.018618293,.013334354,.0041007926,-.010642368,.013954368,-.0094221774,-.0052871192
26feb1988,1988w9,.033852231,.0017402777,.032111954,.00080336473,.0314551,-.0082907807,-.0023772507,.041412741,-.02678271
04mar1988,1988w10,.026201187,.0018374999,.024363687,.035979982,-.034575805,-.0025452017,.012799665,-.02080681,-.0097772973
11mar1988,1988w11,-.0019116631,.0018297222,-.0037413854,.0051887287,.015240678,.00026374491,.010320676,.012319393,-.0073439991
18mar1988,1988w12,.006728706,.0018472222,.0048814835,-.0050488776,.014130371,-.0067060282,.0018828242,.010992237,-.0096816607
25mar1988,1988w13,-.023557419,.0018861111,-.02544353,.0050876183,.016116016,-.018952051,.01286528,.013331991,-.0034925174
01apr1988,1988w14,.021351043,.0018083333,.019542709,-.026997779,.023079716,-.0048890961,-.030585226,.049965691,-.018333077
08apr1988,1988w15,.024490366,.0018180556,.02267231,-.0061536375,.013138996,-.0063284487,-.015806092,.0051602577,-.010713691
15apr1988,1988w16,-.037446503,.0018472222,-.039293725,.0072297491,.00027885288,-.001260764,.0089535546,.0025630658,.0029936153
22apr1988,1988w17,.01985172,.0018666667,.017985053,-.016253054,-.0023691058,.0084845088,-.014521268,-.0048989616,.002166572
29apr1988,1988w18,.0071505182,.0020416668,.0051088515,.0042094653,.0068552862,.0062177926,.0068974877,.0048803366,.0098250909
06may1988,1988w19,.0042697117,.0020572222,.0022124895,.0039277291,.015028083,-.018471077,.000040467839,.0012416455,-.0086849928
13may1988,1988w20,.021149786,.0020999999,.019049786,-.0093440795,.019814547,-.0018553331,-.0075985184,.017298898,-.0033856458
20may1988,1988w21,.02952913,.0021777777,.027351353,-.0061357492,.0027756412,.0035683564,-.0061544194,-.002817397,.0059846025
27may1988,1988w22,.015466517,.0021972223,.013269294,.0026165016,.0049160589,-.006955584,.0017465894,.013420873,-.0088233249
03jun1988,1988w23,.0072935638,.001963889,.005329675,.0071457932,.013757263,-.0050559626,.0098510599,.0083847567,-.0018888369
10jun1988,1988w24,.0059167817,.001963889,.0039528925,-.019774767,.020419266,-.0088379178,-.031179413,.039732695,-.017957512
17jun1988,1988w25,-.0074977078,.0020027778,-.0095004858,.00014729223,-.027889937,.0015716818,.013618247,-.022465952,.0054407716
24jun1988,1988w26,-.013343576,.0019794444,-.015323021,.022258211,-.015488981,-.0087641673,.021368381,-.013241104,-.0023295879
01jul1988,1988w27,.020883929,.0019930555,.018890873,-.021309499,-.0067009488,-.018493913,-.028163765,-.016248219,-.031413078
08jul1988,1988w28,-.00033595134,.0020086111,-.0023445624,.0085986592,.012938809,-.0080997571,.011636824,.0093498286,-.007374357
15jul1988,1988w29,.011526095,.0020299999,.0094960947,.0019909986,-.0032676589,-.0024562606,-.0053443867,-.0048079705,.000066361201
22jul1988,1988w30,.0050284197,.0020241668,.0030042529,-.00065460138,-.0082059801,.0052499953,.0030116653,-.015337409,.0072817644
29jul1988,1988w31,.020709926,.0020513888,.018658537,.002185039,.0052152537,-.012419529,-.00044249417,.0017326826,-.0038217709
05aug1988,1988w32,-.045813821,.0020533334,-.047867157,.011575885,-.021923549,.016326047,.017411441,-.018269608,.019275837
12aug1988,1988w33,.0092559466,.0020747222,.0071812244,-.016278403,.041628703,-.0013495558,-.0044561708,.032939568,-.011254098
19aug1988,1988w34,-.018996546,.0020708332,-.021067379,-.0085253157,.018150225,.019804221,.012789663,.0039741984,.012177952
26aug1988,1988w35,.0030297416,.0020708332,.00095890835,-.00078962761,.0077350847,.018090818,.00096081948,.013318092,.0043252483
02sep1988,1988w36,.01479812,.0020222222,.012775898,-.0044016857,-.0042682639,-.011334396,-.01247446,.0025580591,-.0070308731
09sep1988,1988w37,.015811177,.0019930555,.013818122,.0057680216,.012885055,-.0035144468,.0034340017,.0067331069,-.007056613
16sep1988,1988w38,.029983154,.0019833334,.02799982,-.0057109771,.003906053,-.0028656153,-.011981145,.0066349325,-.0079167495
23sep1988,1988w39,-.0052896244,.0019775,-.0072671245,.0061614201,-.0073493626,.0020799509,.0079899253,-.0052852095,.00029751667
30sep1988,1988w40,.028110623,.0020222222,.026088402,-.012947205,-.0010958412,-.0014533941,-.011323436,.0028590614,-.0012494568
07oct1988,1988w41,-.00096130942,.0020319445,-.002993254,-.00080508622,-.0034304331,-.0048345639,-.000066919951,-.00089969276,-.0062354677
14oct1988,1988w42,.0035338697,.0020416668,.001492203,.032555271,.0087211588,-.0036515505,.043765165,.0031408137,-.0076689189
21oct1988,1988w43,.016529487,.0020552778,.014474209,-.042412188,.026781354,.013995344,-.013527134,.010447768,.021108322
28oct1988,1988w44,.01586003,.0020125001,.01384753,-.0055194329,.0013857461,.0086942334,.0024687531,-.013123177,.0093514156
04nov1988,1988w45,-.0016516295,.0020611112,-.0037127407,-.0043362081,-.0050365911,-.0034258303,.0054901172,.0073807845,-.0048774024
11nov1988,1988w46,-.01720207,.0020902778,-.019292347,-.016755953,.0262435,.011216622,-.0047181449,.012421621,.006526114
18nov1988,1988w47,.016942056,.0020474999,.014894556,-.023297247,-.021110971,-.0093355887,-.022352833,-.028757576,.0027659854
25nov1988,1988w48,.0042493618,.0020202778,.002229084,.010110774,.01992942,-.014520775,.0068298569,.01283239,-.018748514
02dec1988,1988w49,.02662654,.0020494445,.024577096,-.023140911,.0021429397,-.0018288805,-.019076366,-.0022883001,-.0047270204
09dec1988,1988w50,.0094494103,.0020474999,.0074019106,-.011034635,-.03892586,.029984843,-.021904182,-.021764705,.0032103206
16dec1988,1988w51,.0090365261,.0020591668,.0069773593,-.015177592,.01040074,-.0020540645,-.014238221,.0073350244,-.0030658874
23dec1988,1988w52,.00726172,.0026475,.00461422,-.0003101624,-.0033256526,-.011037495,-.0047539962,.0031485707,-.0020082493
02jan1989,1989w1,-.0088676773,.0020222222,-.010889899,-.020792229,.031289402,-.015226211,-.033400465,.039434068,-.011861029
09jan1989,1989w2,.030807903,.0020358334,.028772069,-.012914207,.0060942667,-.001876039,-.014848763,.010079671,-.013093044
16jan1989,1989w3,.0092206635,.0020552778,.0071653854,.0014954301,-.00019380718,.0055608209,.00027827118,-.0031932956,.0017624106
23jan1989,1989w4,.018514464,.0020611112,.016453352,-.012483759,.01563617,.0090050315,-.014414443,.023427827,.0081813745
30jan1989,1989w5,.010934917,.0020416668,.0088932505,-.012715766,.018074328,.024631638,-.0047656563,.019440187,.024695402
06feb1989,1989w6,.00072599808,.0019502777,-.0012242796,-.0071765776,-.00054546888,.00057576882,-.006632281,.0097344192,.010956977
13feb1989,1989w7,-.0017807025,.0019152778,-.0036959802,.0099058384,.012010405,.00025832016,.0048104441,.0082336096,.0021925594
20feb1989,1989w8,.0096608428,.0019249999,.0077358428,.0033006375,.015742481,.0091561014,-.0034253818,.0047493563,.013512465
27feb1989,1989w9,.0069436366,.0020416668,.0049019698,-.0051431367,.0033193007,-.002390916,-.0075421981,.011391399,-.0068344311
06mar1989,1989w10,.020961652,.0022127777,.018748874,-.038085766,.0074735158,.020775404,-.028709551,.0086653391,.012897973
13mar1989,1989w11,.011634157,.0022186111,.0094155464,-.0031534303,.0053041941,.015234543,-.012052041,.0077947979,.01738276
20mar1989,1989w12,-.0091653327,.0022322221,-.011397555,.0080056079,.011474168,.027070647,.0073868725,-.0018298356,.0005219942
27mar1989,1989w13,.009546455,.0022749999,.0072714551,.030357361,-.012960291,-.013256364,.01783728,.0040630526,-.0043355832
03apr1989,1989w14,.0063530449,.0021875,.0041655451,.01598979,-.018081641,.016313732,.0067415303,.0067247567,.012029283
10apr1989,1989w15,-.022265434,.0021855554,-.024450989,.0081894305,-.0067955083,-.011036362,.0084300218,-.010098279,-.0021855705
17apr1989,1989w16,.0020243777,.0021758333,-.00015145564,-.0042031384,.00034486863,.0098768231,.004937585,.0017475227,.0088561643
24apr1989,1989w17,.025313854,.0021777777,.023136076,-.013186008,.023764379,-.012891024,-.024094386,.033299949,-.017752733
01may1989,1989w18,.0032840155,.0021777777,.0011062378,.0027124668,-.0091436403,.0057050777,.0052347397,-.0073823212,.002086624
08may1989,1989w19,.0048168693,.0022555557,.0025613136,.0037889397,-.0010601649,.012761222,.0031788193,.0034461701,.019782245
15may1989,1989w20,.025107328,.0022555557,.022851773,-.026491541,-.0070917136,.02827567,-.032285169,-.011120403,.033000451
22may1989,1989w21,.013728048,.0022555557,.011472492,-.0027708889,.011848166,-.0012915136,-.0053695599,.0091041988,-.0015565536
29may1989,1989w22,.0031017575,.0022536111,.00084814639,.010506877,-.0031522845,.0026510952,.017530289,-.010069319,.0041011088
05jun1989,1989w23,.012033132,.0022166667,.009816465,-.020955123,-.011087785,.015020563,-.020735588,-.008174588,.024217309
12jun1989,1989w24,.018631442,.0022069446,.016424498,.00068716268,.0034551891,.016190922,-.00064544566,-.0085179834,.015493174
19jun1989,1989w25,-.0062734536,.0022166667,-.0084901201,.0016941396,.0040177344,-.013095827,.0010877885,-.00098296721,-.0083616702
26jun1989,1989w26,.015233545,.0022361111,.012997434,-.040469497,.00068462081,.0059243669,-.044665862,-.0034346189,.01029316
03jul1989,1989w27,.010007528,.0022711111,.0077364165,.0038849476,.010010242,-.010148221,-.010810686,.0047823275,-.0016737562
10jul1989,1989w28,.027908783,.0022788888,.025629895,-.0033127151,.0025190597,.00043099391,-.01882763,-.0015834023,-.0057773129
17jul1989,1989w29,.0064160763,.0022788888,.0041371873,-.0045064897,.0022786185,-.0063155796,.000055298104,-.0037422576,-.011692015
24jul1989,1989w30,.02159567,.0023333333,.019262336,-.010808595,.002935722,.0018264551,-.010383571,.0085435789,.008077817
31jul1989,1989w31,.0070582377,.0023138889,.004744349,-.007891289,-.0037676303,.0078895465,-.0083559435,-.00066861452,.015200512
07aug1989,1989w32,.024733715,.0023100001,.022423714,-.0031375764,.0076598148,-.0086697452,-.016667118,.0044191992,-.011721531
14aug1989,1989w33,.0044391355,.0023119445,.0021271911,-.0093060303,-.005173008,.02917069,.0017630516,-.0049653761,.023938321
21aug1989,1989w34,-.0088218814,.0023177778,-.011139659,-.0099943997,-.004349492,.018288335,.0037062836,-.01197436,.020600704
28aug1989,1989w35,-.003997393,.0023916666,-.0063890596,.014213232,-.016883235,.022126108,.013142287,-.013132294,.0062070917
04sep1989,1989w36,-.014814386,.0022633334,-.01707772,.0096350908,-.0096637104,-.028705759,.00043507511,.0019401214,-.031769216
11sep1989,1989w37,-.021820918,.0022574998,-.024078418,.027531398,.011325385,-.024884315,.021391166,.013760864,-.0086226147
18sep1989,1989w38,-.010925481,.0022769445,-.013202425,.0037603567,-.005929193,.0075687552,.0035411578,-.013116451,.0093973791
25sep1989,1989w39,.0076739863,.0022749999,.0053989864,-.010634997,-.0053559947,.012274291,-.0042742337,.0022347507,.012188975
02oct1989,1989w40,.0072236126,.0023138889,.004909724,-.0012308143,.0021958111,-.00059329631,-.00076005305,.0042691794,-.0097215641
09oct1989,1989w41,.008225427,.0023197222,.0059057046,-.005118947,-.012950862,.012098204,-.012940493,-.012417076,.00031514431
16oct1989,1989w42,-.021678334,.0023333333,-.024011668,-.0023226973,-.0015241709,.0085066445,.00067973911,-.0039624642,.007635334
23oct1989,1989w43,-.030261097,.0023916666,-.032652766,.0055943094,-.02482198,.0078046969,.024789032,-.012590665,.0020593996
30oct1989,1989w44,-.018293904,.0023041668,-.020598071,-.0096600503,.020766113,-.016808489,-.010431145,.015203428,-.017491018
06nov1989,1989w45,.00422678,.0023236112,.0019031689,-.014638592,.0014595801,-.014672981,-.0085852193,.00050201081,-.017361213
13nov1989,1989w46,-.055732604,.0022458334,-.057978436,.018901683,-.0097819045,-.017844465,.0099089714,.0007241182,.0084643755
20nov1989,1989w47,-.020323919,.0022652778,-.022589197,-.020695902,.017059719,.0086361384,-.033353753,.0072494652,.036352221
27nov1989,1989w48,.028376728,.0022749999,.026101729,.027056694,-.017343288,.018946026,-.0061746896,.005974107,-.0012375523
04dec1989,1989w49,.02547163,.0023138889,.02315774,-.010729302,.011226414,-.00038207788,-.015181801,.018063731,-.014386342
11dec1989,1989w50,.031417973,.0023236112,.029094363,-.019602416,-.04099384,.014415216,-.020090392,-.063432753,.056613792
18dec1989,1989w51,-.0074953628,.0023236112,-.009818974,.020583509,-.0047509368,-.031750146,.017322646,-.0075490419,-.021804264
25dec1989,1989w52,.035554003,.0026666666,.032887336,-.019374743,.01867241,.022940228,-.031352747,.0037221801,.0033832309
